Pair,Time_spot,Open,High,Low,Close,Volume
BTCUSDT,2024-04-30 16:00:00,60796.86000000,60947.55000000,59191.60000000,59292.95000000,13263.13146000
BNBUSDT,2024-04-30 16:00:00,560.90000000,577.00000000,555.70000000,567.20000000,202112.62500000
ADAUSDT,2024-04-30 16:00:00,0.43610000,0.43760000,0.42910000,0.43260000,23244895.20000000
XRPUSDT,2024-04-30 16:00:00,0.49600000,0.49900000,0.48750000,0.49600000,64277388.00000000
ETHUSDT,2024-04-30 16:00:00,2994.11000000,2998.60000000,2921.00000000,2928.96000000,118100.85550000
LTCUSDT,2024-04-30 12:00:00,79.69000000,79.92000000,78.08000000,78.76000000,163574.56600000
XRPUSDT,2024-04-30 12:00:00,0.49710000,0.50080000,0.48780000,0.49610000,82914027.00000000
BTCUSDT,2024-04-30 12:00:00,61204.41000000,61559.36000000,60546.22000000,60796.85000000,10504.86521000
ETHUSDT,2024-04-30 12:00:00,3007.45000000,3037.42000000,2966.01000000,2994.12000000,120983.16120000
ADAUSDT,2024-04-30 12:00:00,0.43180000,0.43720000,0.42540000,0.43600000,29392061.10000000
BNBUSDT,2024-04-30 12:00:00,568.50000000,570.20000000,559.20000000,560.80000000,174598.40200000
ETHUSDT,2024-04-30 08:00:00,3157.35000000,3161.75000000,3003.70000000,3007.45000000,153525.68940000
BTCUSDT,2024-04-30 08:00:00,63148.74000000,63244.00000000,61000.00000000,61204.42000000,14068.13369000
XRPUSDT,2024-04-30 08:00:00,0.51020000,0.51080000,0.49530000,0.49720000,106813506.00000000
ADAUSDT,2024-04-30 08:00:00,0.45120000,0.45290000,0.42970000,0.43180000,35059279.60000000
LTCUSDT,2024-04-30 08:00:00,82.90000000,83.05000000,79.41000000,79.69000000,145022.85000000
BNBUSDT,2024-04-30 08:00:00,598.30000000,598.80000000,568.30000000,568.50000000,163506.62700000
ETHUSDT,2024-04-30 04:00:00,3180.80000000,3185.48000000,3152.00000000,3157.35000000,36501.45890000
BNBUSDT,2024-04-30 04:00:00,591.80000000,604.30000000,591.20000000,598.40000000,86819.16000000
XRPUSDT,2024-04-30 04:00:00,0.51480000,0.51750000,0.51000000,0.51020000,54157863.00000000
ADAUSDT,2024-04-30 04:00:00,0.45710000,0.45750000,0.45120000,0.45120000,9465106.80000000
LTCUSDT,2024-04-30 04:00:00,83.34000000,83.43000000,82.82000000,82.91000000,32866.93400000
BTCUSDT,2024-04-30 04:00:00,63647.99000000,63708.70000000,63069.68000000,63148.74000000,3035.08013000
BNBUSDT,2024-04-30 00:00:00,592.80000000,602.70000000,589.40000000,591.70000000,66509.19200000
LTCUSDT,2024-04-30 00:00:00,83.52000000,84.56000000,82.30000000,83.34000000,70260.58000000
XRPUSDT,2024-04-30 00:00:00,0.51500000,0.51980000,0.50780000,0.51480000,46501869.00000000
ADAUSDT,2024-04-30 00:00:00,0.45720000,0.46320000,0.45080000,0.45710000,13342450.30000000
BTCUSDT,2024-04-30 00:00:00,63866.00000000,64734.00000000,62995.70000000,63647.99000000,6641.99134000
ETHUSDT,2024-04-30 00:00:00,3216.74000000,3250.95000000,3150.00000000,3180.79000000,66756.52630000
ADAUSDT,2024-04-29 20:00:00,0.45300000,0.45960000,0.45030000,0.45710000,10532063.60000000
BTCUSDT,2024-04-29 20:00:00,62987.37000000,64228.35000000,62820.00000000,63866.00000000,4239.45000000
XRPUSDT,2024-04-29 20:00:00,0.51630000,0.51740000,0.51000000,0.51510000,30862612.00000000
ETHUSDT,2024-04-29 20:00:00,3186.02000000,3235.43000000,3163.91000000,3216.73000000,37742.67780000
BNBUSDT,2024-04-29 20:00:00,590.80000000,596.90000000,589.70000000,592.80000000,44619.07500000
LTCUSDT,2024-04-29 20:00:00,82.78000000,84.21000000,82.09000000,83.51000000,75980.44200000
BNBUSDT,2024-04-29 16:00:00,592.70000000,593.30000000,589.00000000,590.80000000,29702.07000000
BTCUSDT,2024-04-29 16:00:00,63039.07000000,63221.74000000,62546.37000000,62987.37000000,3504.07719000
ETHUSDT,2024-04-29 16:00:00,3182.45000000,3189.60000000,3155.23000000,3186.01000000,40952.10990000
ADAUSDT,2024-04-29 16:00:00,0.45730000,0.45780000,0.45020000,0.45310000,8699089.40000000
LTCUSDT,2024-04-29 16:00:00,83.49000000,83.93000000,82.50000000,82.80000000,67291.92300000
XRPUSDT,2024-04-29 16:00:00,0.51220000,0.51750000,0.51120000,0.51630000,36282054.00000000
ETHUSDT,2024-04-29 12:00:00,3160.11000000,3186.54000000,3115.13000000,3182.45000000,86581.17520000
XRPUSDT,2024-04-29 12:00:00,0.50570000,0.51380000,0.50270000,0.51230000,52439787.00000000
BTCUSDT,2024-04-29 12:00:00,62256.00000000,63112.29000000,61765.53000000,63039.07000000,8212.51545000
BNBUSDT,2024-04-29 12:00:00,584.70000000,592.80000000,583.80000000,592.70000000,52061.73300000
ADAUSDT,2024-04-29 12:00:00,0.45330000,0.45920000,0.44930000,0.45720000,16288908.90000000
LTCUSDT,2024-04-29 12:00:00,83.49000000,83.87000000,82.70000000,83.50000000,82374.88500000
ETHUSDT,2024-04-29 08:00:00,3188.99000000,3195.40000000,3147.54000000,3160.11000000,60914.35960000
XRPUSDT,2024-04-29 08:00:00,0.50240000,0.50920000,0.49990000,0.50580000,69992404.00000000
BTCUSDT,2024-04-29 08:00:00,62399.98000000,62673.18000000,62179.99000000,62256.00000000,3033.90933000
ADAUSDT,2024-04-29 08:00:00,0.45090000,0.45560000,0.44770000,0.45330000,11477985.00000000
LTCUSDT,2024-04-29 08:00:00,82.44000000,83.93000000,81.73000000,83.54000000,79621.67800000
BNBUSDT,2024-04-29 08:00:00,588.40000000,591.00000000,583.40000000,584.70000000,55589.24800000
BTCUSDT,2024-04-29 04:00:00,62279.68000000,62639.40000000,61923.13000000,62399.98000000,4977.90568000
ETHUSDT,2024-04-29 04:00:00,3177.60000000,3208.28000000,3153.44000000,3189.00000000,89021.03290000
LTCUSDT,2024-04-29 04:00:00,83.17000000,84.12000000,81.76000000,82.44000000,127860.82500000
XRPUSDT,2024-04-29 04:00:00,0.50370000,0.50820000,0.49860000,0.50250000,100950742.00000000
BNBUSDT,2024-04-29 04:00:00,590.30000000,597.20000000,581.30000000,588.50000000,103732.72700000
ADAUSDT,2024-04-29 04:00:00,0.45240000,0.45630000,0.44630000,0.45080000,15254991.20000000
ETHUSDT,2024-04-29 00:00:00,3263.44000000,3286.95000000,3168.01000000,3177.60000000,106619.93580000
LTCUSDT,2024-04-29 00:00:00,83.98000000,85.64000000,83.15000000,83.17000000,85967.26200000
ADAUSDT,2024-04-29 00:00:00,0.46020000,0.46380000,0.45150000,0.45230000,14173975.90000000
XRPUSDT,2024-04-29 00:00:00,0.51040000,0.51430000,0.50300000,0.50380000,57300856.00000000
BNBUSDT,2024-04-29 00:00:00,600.20000000,602.80000000,590.10000000,590.40000000,44769.15200000
BTCUSDT,2024-04-29 00:00:00,63118.62000000,63367.05000000,62150.52000000,62279.67000000,4182.37182000
ETHUSDT,2024-04-28 20:00:00,3316.92000000,3321.00000000,3251.97000000,3263.45000000,47368.97080000
LTCUSDT,2024-04-28 20:00:00,85.11000000,85.43000000,83.57000000,83.99000000,81140.37900000
BTCUSDT,2024-04-28 20:00:00,63730.49000000,63745.91000000,62781.00000000,63118.62000000,4294.11004000
XRPUSDT,2024-04-28 20:00:00,0.51940000,0.51980000,0.50850000,0.51030000,38459168.00000000
ADAUSDT,2024-04-28 20:00:00,0.46930000,0.47080000,0.45830000,0.46030000,12399768.20000000
BNBUSDT,2024-04-28 20:00:00,604.20000000,607.50000000,597.50000000,600.20000000,39064.23900000
LTCUSDT,2024-04-28 16:00:00,84.99000000,85.28000000,84.62000000,85.11000000,37749.70800000
XRPUSDT,2024-04-28 16:00:00,0.52010000,0.52190000,0.51860000,0.51950000,15250217.00000000
ETHUSDT,2024-04-28 16:00:00,3321.00000000,3357.40000000,3308.17000000,3316.92000000,39141.70720000
BNBUSDT,2024-04-28 16:00:00,603.90000000,606.70000000,603.30000000,604.20000000,31013.46100000
BTCUSDT,2024-04-28 16:00:00,63540.00000000,63976.00000000,63483.18000000,63730.49000000,1787.98929000
ADAUSDT,2024-04-28 16:00:00,0.46730000,0.47260000,0.46610000,0.46930000,9214758.60000000
XRPUSDT,2024-04-28 12:00:00,0.51720000,0.52090000,0.51710000,0.52010000,18612880.00000000
BTCUSDT,2024-04-28 12:00:00,63484.00000000,63869.09000000,63415.60000000,63540.00000000,2421.65968000
LTCUSDT,2024-04-28 12:00:00,84.02000000,85.17000000,83.87000000,84.99000000,55365.87100000
BNBUSDT,2024-04-28 12:00:00,601.60000000,609.00000000,600.00000000,603.80000000,75797.18100000
ADAUSDT,2024-04-28 12:00:00,0.46780000,0.47290000,0.46690000,0.46740000,9150262.20000000
ETHUSDT,2024-04-28 12:00:00,3286.41000000,3327.79000000,3283.80000000,3321.01000000,50930.68690000
BTCUSDT,2024-04-28 08:00:00,63915.50000000,63979.27000000,63345.55000000,63484.01000000,2754.13016000
LTCUSDT,2024-04-28 08:00:00,84.90000000,85.23000000,83.94000000,84.00000000,75818.30500000
ETHUSDT,2024-04-28 08:00:00,3317.59000000,3324.78000000,3275.01000000,3286.41000000,56781.13680000
BNBUSDT,2024-04-28 08:00:00,600.60000000,605.40000000,599.10000000,601.70000000,40273.89300000
ADAUSDT,2024-04-28 08:00:00,0.47490000,0.47610000,0.46680000,0.46780000,9549876.10000000
XRPUSDT,2024-04-28 08:00:00,0.52340000,0.52390000,0.51650000,0.51730000,24345895.00000000
ADAUSDT,2024-04-28 04:00:00,0.47470000,0.47850000,0.47020000,0.47480000,13916004.70000000
BTCUSDT,2024-04-28 04:00:00,64021.62000000,64060.00000000,63800.00000000,63915.50000000,2305.67426000
XRPUSDT,2024-04-28 04:00:00,0.52250000,0.52530000,0.52130000,0.52340000,16448490.00000000
LTCUSDT,2024-04-28 04:00:00,84.67000000,85.24000000,84.06000000,84.89000000,61310.78800000
BNBUSDT,2024-04-28 04:00:00,599.60000000,601.80000000,597.90000000,600.70000000,34144.90600000
ETHUSDT,2024-04-28 04:00:00,3308.86000000,3339.99000000,3300.23000000,3317.60000000,44047.61540000
XRPUSDT,2024-04-28 00:00:00,0.51780000,0.52460000,0.51750000,0.52260000,22776389.00000000
BTCUSDT,2024-04-28 00:00:00,63461.98000000,64370.00000000,63456.86000000,64021.62000000,3385.63662000
ADAUSDT,2024-04-28 00:00:00,0.46750000,0.47700000,0.46670000,0.47490000,10344059.70000000
BNBUSDT,2024-04-28 00:00:00,596.20000000,602.60000000,596.20000000,599.70000000,37765.75100000
LTCUSDT,2024-04-28 00:00:00,83.88000000,85.36000000,83.81000000,84.65000000,72615.23700000
ETHUSDT,2024-04-28 00:00:00,3255.55000000,3329.60000000,3250.45000000,3308.87000000,66495.89190000
ADAUSDT,2024-04-27 20:00:00,0.46620000,0.46860000,0.46400000,0.46750000,7240076.50000000
BTCUSDT,2024-04-27 20:00:00,63352.11000000,63555.56000000,63157.98000000,63461.98000000,1535.48725000
ETHUSDT,2024-04-27 20:00:00,3237.40000000,3263.30000000,3223.07000000,3255.56000000,35027.12590000
XRPUSDT,2024-04-27 20:00:00,0.52020000,0.52050000,0.51710000,0.51790000,15307388.00000000
LTCUSDT,2024-04-27 20:00:00,84.09000000,84.25000000,83.32000000,83.88000000,77075.09900000
BNBUSDT,2024-04-27 20:00:00,595.70000000,597.20000000,592.70000000,596.20000000,19850.44700000
ETHUSDT,2024-04-27 16:00:00,3145.05000000,3285.00000000,3142.41000000,3237.40000000,116347.86180000
XRPUSDT,2024-04-27 16:00:00,0.51590000,0.52300000,0.51490000,0.52020000,26584123.00000000
ADAUSDT,2024-04-27 16:00:00,0.45710000,0.47010000,0.45600000,0.46620000,19667634.50000000
LTCUSDT,2024-04-27 16:00:00,84.71000000,84.95000000,83.14000000,84.09000000,156885.81400000
BTCUSDT,2024-04-27 16:00:00,62951.75000000,63650.00000000,62750.00000000,63352.11000000,4913.85251000
BNBUSDT,2024-04-27 16:00:00,587.50000000,597.90000000,587.00000000,595.60000000,45927.44800000
LTCUSDT,2024-04-27 12:00:00,85.22000000,85.55000000,84.36000000,84.71000000,82522.94000000
BTCUSDT,2024-04-27 12:00:00,62862.13000000,63408.53000000,62810.29000000,62951.75000000,3503.85622000
BNBUSDT,2024-04-27 12:00:00,587.90000000,594.00000000,585.80000000,587.60000000,46749.83300000
ADAUSDT,2024-04-27 12:00:00,0.45280000,0.46290000,0.45200000,0.45710000,12638599.30000000
ETHUSDT,2024-04-27 12:00:00,3124.92000000,3167.01000000,3122.00000000,3145.05000000,52518.64860000
XRPUSDT,2024-04-27 12:00:00,0.51330000,0.51940000,0.51250000,0.51600000,26392218.00000000
BNBUSDT,2024-04-27 08:00:00,593.70000000,595.60000000,587.20000000,587.80000000,43279.61500000
BTCUSDT,2024-04-27 08:00:00,62966.84000000,63060.00000000,62673.37000000,62862.14000000,2079.69094000
LTCUSDT,2024-04-27 08:00:00,86.42000000,86.59000000,84.86000000,85.22000000,132694.66200000
ETHUSDT,2024-04-27 08:00:00,3120.59000000,3128.57000000,3107.80000000,3124.92000000,24825.36340000
XRPUSDT,2024-04-27 08:00:00,0.51460000,0.51570000,0.51070000,0.51340000,29781721.00000000
ADAUSDT,2024-04-27 08:00:00,0.45440000,0.45710000,0.45030000,0.45290000,10504140.50000000
BNBUSDT,2024-04-27 04:00:00,594.70000000,596.50000000,591.90000000,593.70000000,32655.23600000
LTCUSDT,2024-04-27 04:00:00,87.89000000,88.06000000,86.27000000,86.42000000,90629.27000000
ETHUSDT,2024-04-27 04:00:00,3122.18000000,3133.25000000,3107.69000000,3120.59000000,26346.98700000
ADAUSDT,2024-04-27 04:00:00,0.45880000,0.46190000,0.45430000,0.45440000,11814495.20000000
XRPUSDT,2024-04-27 04:00:00,0.51880000,0.52040000,0.51440000,0.51460000,20991034.00000000
BTCUSDT,2024-04-27 04:00:00,63082.00000000,63175.00000000,62808.00000000,62966.83000000,2242.40457000
BNBUSDT,2024-04-27 00:00:00,598.00000000,599.70000000,585.00000000,594.60000000,80321.33300000
ADAUSDT,2024-04-27 00:00:00,0.46310000,0.46620000,0.44400000,0.45890000,33877438.20000000
LTCUSDT,2024-04-27 00:00:00,88.10000000,88.46000000,85.11000000,87.89000000,159987.66500000
ETHUSDT,2024-04-27 00:00:00,3131.30000000,3138.80000000,3066.74000000,3122.18000000,68745.20520000
XRPUSDT,2024-04-27 00:00:00,0.52610000,0.52650000,0.50800000,0.51880000,76513212.00000000
BTCUSDT,2024-04-27 00:00:00,63770.00000000,63923.41000000,62391.24000000,63082.01000000,6657.76903000
BTCUSDT,2024-04-26 20:00:00,63742.07000000,64107.32000000,63689.22000000,63770.01000000,1797.20007000
LTCUSDT,2024-04-26 20:00:00,88.07000000,88.54000000,87.20000000,88.10000000,98051.66400000
ETHUSDT,2024-04-26 20:00:00,3133.79000000,3153.80000000,3120.77000000,3131.30000000,21735.87580000
XRPUSDT,2024-04-26 20:00:00,0.52660000,0.53000000,0.52260000,0.52610000,31659873.00000000
ADAUSDT,2024-04-26 20:00:00,0.46480000,0.46920000,0.46070000,0.46310000,9418542.90000000
BNBUSDT,2024-04-26 20:00:00,601.30000000,603.70000000,597.00000000,598.00000000,21268.23400000
LTCUSDT,2024-04-26 16:00:00,86.98000000,88.39000000,86.25000000,88.06000000,149698.09700000
BNBUSDT,2024-04-26 16:00:00,599.10000000,604.60000000,598.00000000,601.30000000,28259.43500000
ETHUSDT,2024-04-26 16:00:00,3117.61000000,3155.00000000,3105.71000000,3133.84000000,31786.63020000
XRPUSDT,2024-04-26 16:00:00,0.52060000,0.52820000,0.51930000,0.52660000,34494309.00000000
BTCUSDT,2024-04-26 16:00:00,63503.22000000,64162.50000000,63318.75000000,63742.05000000,3712.95105000
ADAUSDT,2024-04-26 16:00:00,0.46620000,0.46820000,0.46290000,0.46490000,8988390.30000000
BNBUSDT,2024-04-26 12:00:00,602.40000000,608.30000000,597.20000000,599.10000000,83562.55200000
XRPUSDT,2024-04-26 12:00:00,0.52270000,0.52630000,0.51430000,0.52050000,74379838.00000000
ADAUSDT,2024-04-26 12:00:00,0.46830000,0.47600000,0.46220000,0.46610000,20255541.80000000
BTCUSDT,2024-04-26 12:00:00,64244.03000000,64820.01000000,63297.48000000,63503.22000000,9690.76928000
LTCUSDT,2024-04-26 12:00:00,85.24000000,88.59000000,85.16000000,86.99000000,456075.95800000
ETHUSDT,2024-04-26 12:00:00,3128.63000000,3167.70000000,3102.00000000,3117.60000000,78960.35740000
ADAUSDT,2024-04-26 08:00:00,0.46870000,0.47150000,0.46520000,0.46830000,11559175.30000000
ETHUSDT,2024-04-26 08:00:00,3135.45000000,3157.99000000,3121.80000000,3128.63000000,34780.18090000
LTCUSDT,2024-04-26 08:00:00,85.21000000,85.81000000,84.88000000,85.24000000,72260.64900000
BNBUSDT,2024-04-26 08:00:00,608.40000000,610.40000000,601.10000000,602.50000000,72205.41700000
BTCUSDT,2024-04-26 08:00:00,64276.94000000,64581.52000000,64059.80000000,64244.02000000,3562.57552000
XRPUSDT,2024-04-26 08:00:00,0.52580000,0.52720000,0.52080000,0.52280000,66154663.00000000
XRPUSDT,2024-04-26 04:00:00,0.52790000,0.53610000,0.52500000,0.52580000,80371460.00000000
ADAUSDT,2024-04-26 04:00:00,0.47300000,0.47890000,0.46840000,0.46880000,13860895.60000000
BTCUSDT,2024-04-26 04:00:00,64381.25000000,64610.82000000,64000.02000000,64276.95000000,3820.59365000
BNBUSDT,2024-04-26 04:00:00,610.20000000,612.70000000,607.50000000,608.50000000,38917.26300000
ETHUSDT,2024-04-26 04:00:00,3141.58000000,3154.13000000,3129.00000000,3135.46000000,43586.00700000
LTCUSDT,2024-04-26 04:00:00,84.97000000,86.09000000,84.60000000,85.20000000,89103.96300000
LTCUSDT,2024-04-26 00:00:00,83.77000000,85.98000000,83.09000000,84.97000000,197120.09300000
XRPUSDT,2024-04-26 00:00:00,0.52540000,0.52990000,0.51710000,0.52780000,67025667.00000000
BNBUSDT,2024-04-26 00:00:00,613.30000000,615.00000000,606.30000000,610.10000000,57906.98300000
BTCUSDT,2024-04-26 00:00:00,64498.33000000,64662.53000000,63890.82000000,64381.24000000,4501.10389000
ETHUSDT,2024-04-26 00:00:00,3155.81000000,3164.08000000,3124.25000000,3141.59000000,41673.60370000
ADAUSDT,2024-04-26 00:00:00,0.47050000,0.47480000,0.46130000,0.47300000,19007091.20000000
BNBUSDT,2024-04-25 20:00:00,616.80000000,617.90000000,613.00000000,613.20000000,40728.45500000
LTCUSDT,2024-04-25 20:00:00,84.67000000,85.07000000,83.74000000,83.78000000,41128.59500000
BTCUSDT,2024-04-25 20:00:00,64747.12000000,65297.94000000,64447.75000000,64498.34000000,3788.26197000
XRPUSDT,2024-04-25 20:00:00,0.53050000,0.53270000,0.52430000,0.52540000,28377111.00000000
ETHUSDT,2024-04-25 20:00:00,3165.84000000,3191.64000000,3152.30000000,3155.80000000,27456.46780000
ADAUSDT,2024-04-25 20:00:00,0.47440000,0.47860000,0.46970000,0.47050000,11018043.90000000
BNBUSDT,2024-04-25 16:00:00,611.20000000,617.50000000,610.30000000,616.80000000,60626.34900000
ADAUSDT,2024-04-25 16:00:00,0.47360000,0.47540000,0.47060000,0.47430000,13740562.40000000
BTCUSDT,2024-04-25 16:00:00,64135.93000000,64975.00000000,63971.48000000,64747.11000000,5893.40227000
XRPUSDT,2024-04-25 16:00:00,0.52450000,0.53170000,0.52340000,0.53040000,31954119.00000000
LTCUSDT,2024-04-25 16:00:00,83.71000000,84.74000000,83.27000000,84.67000000,79164.11000000
ETHUSDT,2024-04-25 16:00:00,3160.40000000,3175.65000000,3146.24000000,3165.84000000,55227.71670000
BNBUSDT,2024-04-25 12:00:00,611.50000000,612.00000000,601.60000000,611.20000000,121556.07900000
ETHUSDT,2024-04-25 12:00:00,3112.01000000,3168.00000000,3082.58000000,3160.40000000,104592.02480000
XRPUSDT,2024-04-25 12:00:00,0.51900000,0.52570000,0.51370000,0.52440000,83694461.00000000
BTCUSDT,2024-04-25 12:00:00,63861.24000000,64302.99000000,62794.00000000,64135.94000000,9541.23587000
LTCUSDT,2024-04-25 12:00:00,83.61000000,84.39000000,82.48000000,83.72000000,161995.20800000
ADAUSDT,2024-04-25 12:00:00,0.46940000,0.47470000,0.46240000,0.47370000,23900044.20000000
ADAUSDT,2024-04-25 08:00:00,0.47230000,0.47410000,0.46280000,0.46950000,17969370.90000000
BTCUSDT,2024-04-25 08:00:00,64017.99000000,64192.00000000,63337.25000000,63861.23000000,5784.37183000
XRPUSDT,2024-04-25 08:00:00,0.52250000,0.52700000,0.51570000,0.51900000,87292230.00000000
BNBUSDT,2024-04-25 08:00:00,608.40000000,613.90000000,604.70000000,611.50000000,128710.07200000
LTCUSDT,2024-04-25 08:00:00,83.25000000,84.22000000,82.39000000,83.62000000,169451.47300000
ETHUSDT,2024-04-25 08:00:00,3136.39000000,3152.99000000,3072.20000000,3112.00000000,76649.92280000
BNBUSDT,2024-04-25 04:00:00,605.30000000,608.80000000,601.20000000,608.40000000,50105.68300000
LTCUSDT,2024-04-25 04:00:00,83.70000000,84.15000000,82.50000000,83.24000000,92125.60600000
BTCUSDT,2024-04-25 04:00:00,64282.02000000,64397.78000000,63824.07000000,64017.99000000,2632.77055000
ADAUSDT,2024-04-25 04:00:00,0.47350000,0.47850000,0.46670000,0.47230000,13612326.20000000
ETHUSDT,2024-04-25 04:00:00,3147.41000000,3167.35000000,3126.17000000,3136.39000000,36138.10970000
XRPUSDT,2024-04-25 04:00:00,0.52580000,0.52950000,0.51870000,0.52250000,68992061.00000000
BNBUSDT,2024-04-25 00:00:00,608.80000000,609.40000000,600.70000000,605.20000000,52018.87900000
ETHUSDT,2024-04-25 00:00:00,3140.79000000,3171.20000000,3126.60000000,3147.41000000,52224.30840000
ADAUSDT,2024-04-25 00:00:00,0.47470000,0.48000000,0.46960000,0.47340000,11684528.50000000
BTCUSDT,2024-04-25 00:00:00,64289.58000000,64741.47000000,63860.00000000,64282.01000000,3701.42089000
XRPUSDT,2024-04-25 00:00:00,0.52760000,0.53070000,0.51940000,0.52580000,57790479.00000000
LTCUSDT,2024-04-25 00:00:00,83.25000000,83.88000000,81.83000000,83.69000000,126940.32900000
BNBUSDT,2024-04-24 20:00:00,604.20000000,613.10000000,602.00000000,608.80000000,80651.45800000
ADAUSDT,2024-04-24 20:00:00,0.48000000,0.48100000,0.46880000,0.47460000,21587904.90000000
XRPUSDT,2024-04-24 20:00:00,0.53730000,0.53790000,0.52120000,0.52750000,57077029.00000000
ETHUSDT,2024-04-24 20:00:00,3134.67000000,3152.59000000,3112.05000000,3140.80000000,49910.52100000
LTCUSDT,2024-04-24 20:00:00,84.57000000,84.88000000,82.34000000,83.25000000,182974.65700000
BTCUSDT,2024-04-24 20:00:00,63976.05000000,64447.91000000,63606.06000000,64289.59000000,5226.16921000
ADAUSDT,2024-04-24 16:00:00,0.47700000,0.48220000,0.47160000,0.48010000,26106721.00000000
XRPUSDT,2024-04-24 16:00:00,0.52630000,0.53800000,0.52540000,0.53730000,63987327.00000000
